 6017118          0.1003001
 6017115          0.0158001
 6017198          0.0013001
 6017196          0.0094001
 6017190          0.0335001
 6017183          0.1205001
 6017175          0.0366001
 6017171          0.0413001
 6017167          0.0061001
 6017137          0.0007001
 6017224          0.0001001
 6017223          0.0037001
 6019 41          0.0094001
 6019 43          0.0004001
 6019 60          0.0013001
 6019 55          0.0035001
 6019195          0.0046001
 6019229          0.0021001
 6019196          0.0050001
 6019 76          0.2447001
 6019 66          0.1291001
 6019 84          0.1039001
 6019 80          0.0006001
 6019 85          0.0009001
 6019115          0.0496001
 6019106          0.0006001
 6019118          0.0521001
 6019119          0.0008001
 6019120          0.0050001
 6019130          0.0209001
 6019121          0.0298001
 6019167          0.0196001
 6019171          0.0729001
 6019175          0.0360001
 6019183          0.1490001
 6019190          0.0581001
 6021 60          0.1243001
 6021 84          0.1805001
 6021 76          0.2238001
 6021183          0.0818001
 6021115          0.3438001
 6021190          0.0458001
 6023 41          0.0328001
 6023 51          0.0067001
 6023 43          0.0007001
 6023 53          0.0005001
 6023 58          0.0004001
 6023 54          0.0003001
 6023 60          0.2330001
 6023 59          0.0002001
 6023 64          0.0034001
 6023 69          0.0205001
 6023 80          0.0043001
 6023 84          0.0006001
 6023 93          0.0105001
 6023 89          0.0539001
 6023119          0.0014001
 6023118          0.0378001
 6023172          0.0020001
 6023162          0.0010001
 6023137          0.0639001
 6023121          0.0273001
 6023177          0.0002001
 6023190          0.0017001
 6023183          0.0010001
 6023198          0.0022001
 6023203          0.1807001
 6023209          0.0514001
 6023216          0.0094001
 6023229          0.0021001
 6023223          0.2500001
 6025 85          0.0125502
 6025 39          0.0376002
 6025105          0.5154002
 6025111          0.0017002
 6025106          0.4004002
 6025179          0.0003002
 6025126          0.0320002
 6027121          0.0616001
 6027106          0.0220001
 6027 76          0.1079001
 6027 60          0.0010001
 6027160          0.0002001
 6027169          0.0015001
 6027164          0.1181001
 6027178          0.0001001
 6027175          0.1626001
 6027173          0.0551001
 6027171          0.2131001
 6027195          0.2361001
 6027196          0.0208001
 6029 76          0.0225001
 6029 55          0.0430001
 6029167          0.0380001
 6029171          0.0526001
 6029183          0.0032001
 6029190          0.0031001
 6029121          0.2183001
 6029120          0.0382001
 6029130          0.1516001
 6029 84          0.0033001
 6029115          0.3312001
 6029118          0.0950001
 6031 55          0.0430002
 6031 76          0.0225002
 6031120          0.0382002
 6031118          0.0950002
 6031115          0.3312002
 6031 84          0.0033002
 6031121          0.2183002
 6031130          0.1516002
 6031167          0.0380002
 6031171          0.0526002
 6031183          0.0032002
 6031190          0.0031002
 6033 84          0.0074001
 6033 76          0.0030001
 6033 60          0.1307001
 6033 41          0.0053001
 6033 93          0.0084001
 6033 89          0.0077001
 6033118          0.2744001
 6033115          0.1837001
 6033209          0.0342001
 6033190          0.0095001
 6033183          0.0468001
 6033172          0.0049001
 6033167          0.0255001
 6033130          0.0826001
 6033121          0.1469001
 6033120          0.0271001
 6033229          0.0016001
 6033224          0.0002001
 6035 76          0.2243001
 6035 73          0.0052001
 6035 66          0.0427001
 6035 60          0.0071001
 6035118          0.0140001
 6035 85          0.0134001
 6035 84          0.0428001
 6035 80          0.0001001
 6035171          0.2860001
 6035137          0.0125001
 6035175          0.0503001
 6035198          0.0045001
 6035183          0.2791001
 6035190          0.0067001
 6035196          0.0042001
 6035195          0.0067001
 6035229          0.0003001
 6037121          0.0033001
 6037119          0.9967001
 6039 80          0.0105001
 6039 76          0.1159001
 6039 66          0.2431001
 6039 55          0.0005001
 6039 84          0.1153001
 6039115          0.0314001
 6039106          0.0067001
 6039118          0.1002001
 6039120          0.0080001
 6039121          0.0192001
 6039130          0.0536001
 6039166          0.0002001
 6039167          0.0085001
 6039171          0.0162001
 6039175          0.0551001
 6039183          0.1378001
 6039190          0.0433001
 6039196          0.0170001
 6039195          0.0167001
 6039198          0.0006001
 6041 60          0.1798001
 6041203          0.5384001
 6041223          0.0759001
 6041209          0.2059001
 6043 55          0.0069001
 6043 43          0.0005001
 6043 84          0.0841001
 6043 76          0.0257001
 6043 60          0.0206001
 6043 59          0.0003001
 6043130          0.2618001
 6043167          0.0303001
 6043190          0.0342001
 6043183          0.1303001
 6043172          0.0035001
 6043171          0.0022001
 6043209          0.0002001
 6043115          0.1368001
 6043 93          0.0039001
 6043119          0.0598001
 6043118          0.1014001
 6043121          0.0958001
 6043120          0.0015001
 6045 41          0.0078001
 6045162          0.0108001
 6045175          0.0002001
 6045167          0.0006001
 6045190          0.0017001
 6045183          0.0089001
 6045 46          0.0005001
 6045 51          0.0033001
 6045 69          0.0028001
 6045 64          0.0003001
 6045 60          0.1575001
 6045 55          0.0105001
 6045120          0.0142001
 6045119          0.0218001
 6045 84          0.0002001
 6045 80          0.0007001
 6045118          0.0822001
 6045115          0.0049001
 6045 93          0.0024001
 6045 89          0.0799001
 6045121          0.0665001
 6045130          0.0176001
 6045137          0.0547001
 6045209          0.0247001
 6045203          0.2131001
 6045223          0.2111001
 6045224          0.0012001
 6047115          0.1854001
 6047119          0.8146001
 6049 66          0.0003001
 6049 76          0.3772001
 6049 85          0.0017001
 6049 84          0.0680001
 6049118          0.0164001
 6049137          0.0004001
 6049106          0.0012001
 6049183          0.3399001
 6049175          0.0044001
 6049171          0.1225001
 6049164          0.0001001
 6049195          0.0286001
 6049190          0.0048001
 6049196          0.0123001
 6049198          0.0222001
 6051 43          0.0127001
 6051 66          0.0444001
 6051 80          0.0119001
 6051 76          0.0178001
 6051106          0.0078001
 6051171          0.4541001
 6051164          0.0264001
 6051195          0.0544001
 6051175          0.2335001
 6051173          0.0567001
 6051172          0.0006001
 6051229          0.0004001
 6051198          0.0479001
 6051196          0.0313001
 6053 85          0.0031001
 6053118          0.0139001
 6053115          0.5138001
 6053 93          0.0016001
 6053 89          0.0235001
 6053120          0.0251001
 6053119          0.2783001
 6053121          0.0108001
 6053137          0.0260001
 6053172          0.0345001
 6053167          0.0329001
 6053177          0.0061001
 6053220          0.0183001
 6053209          0.0120001
 6055 60          0.0481001
 6055 55          0.0626001
 6055 93          0.0342001
 6055 89          0.0303001
 6055115          0.3462001
 6055119          0.0005001
 6055118          0.1526001
 6055120          0.0633001
 6055121          0.0255001
 6055130          0.1095001
 6055183          0.0033001
 6055167          0.0648001
 6055203          0.0239001
 6055209          0.0331001
 6055223          0.0022001
 6057 41          0.0007001
 6057 42          0.0013001
 6057 59          0.0004001
 6057 66          0.1033001
 6057 60          0.0559001
 6057 80          0.0066001
 6057 76          0.1820001
 6057 93          0.0041001
 6057 89          0.0130001
 6057 85          0.0003001
 6057 84          0.0977001
 6057115          0.0488001
 6057120          0.0003001
 6057118          0.0868001
 6057130          0.0424001
 6057121          0.0276001
 6057137          0.0003001
 6057166          0.0003001
 6057167          0.0031001
 6057171          0.1044001
 6057183          0.0817001
 6057175          0.0641001
 6057196          0.0351001
 6057190          0.0302001
 6057223          0.0040001
 6057212          0.0025001
 6057203          0.0002001
 6057198          0.0027001
 6059119          0.3909001
 6059130          0.1154001
 6059121          0.4938001
 6061 41          0.0002001
 6061 55          0.0067001
 6061 58          0.0005001
 6061 60          0.0793001
 6061 85          0.0113001
 6061 84          0.0527001
 6061 76          0.2199001
 6061 66          0.1470001
 6061118          0.1406001
 6061115          0.0432001
 6061 89          0.0036001
 6061106          0.0001001
 6061 93          0.0003001
 6061171          0.0733001
 6061167          0.0061001
 6061130          0.0474001
 6061121          0.0486001
 6061172          0.0028001
 6061183          0.0526001
 6061175          0.0156001
 6061223          0.0008001
 6061209          0.0045001
 6061196          0.0166001
 6061190          0.0261001
 6063 41          0.0062001
 6063 60          0.1213001
 6063 76          0.3113001
 6063 66          0.0688001
 6063 84          0.0829001
 6063 93          0.0012001
 6063118          0.0819001
 6063121          0.0010001
 6063171          0.0971001
 6063137          0.0001001
 6063175          0.0460001
 6063183          0.1130001
 6063190          0.0603001
 6063196          0.0034001
 6063198          0.0056001
 6063229          0.0001001
 6065 84          0.0386001
 6065 76          0.0988001
 6065 60          0.0033001
 6065 41          0.0058001
 6065118          0.0304001
 6065119          0.1595001
 6065121          0.2850001
 6065130          0.0277001
 6065166          0.0942001
 6065171          0.1886001
 6065223          0.0001001
 6065190          0.0681001
 6067130          0.5683001
 6067115          0.4317001
 6069 89          0.0038001
 6069 85          0.0023001
 6069119          0.2207001
 6069115          0.5924001
 6069223          0.0139001
 6069183          0.0072001
 6069167          0.0291001
 6069121          0.0806001
 6069120          0.0501001
 6071 41          0.0089001
 6071 66          0.0012001
 6071 60          0.0214001
 6071 84          0.0305001
 6071 76          0.2260001
 6071121          0.2086001
 6071118          0.0599001
 6071106          0.0116001
 6071 93          0.0006001
 6071171          0.2451001
 6071167          0.0007001
 6071166          0.0195001
 6071130          0.0316001
 6071175          0.0597001
 6071173          0.0018001
 6071183          0.0183001
 6071196          0.0015001
 6071190          0.0531001
 6073 41          0.0092001
 6073 60          0.0258001
 6073 43          0.0002001
 6073 64          0.0228001
 6073 84          0.0117001
 6073 76          0.0047001
 6073121          0.1825001
 6073119          0.2643001
 6073118          0.2044001
 6073106          0.0176001
 6073127          0.0797001
 6073166          0.0444001
 6073130          0.0165001
 6073171          0.1121001
 6073190          0.0002001
 6073220          0.0037001
 6073223          0.0001001
 6073229          0.0001001
 6075 60          0.0950002
 6075 89          0.0669002
 6075119          0.2015002
 6075203          0.3508002
 6075209          0.1364002
 6075224          0.0020002
 6075223          0.1475002
 6077 85          0.0847001
 6077115          0.5466001
 6077120          0.1399001
 6077229          0.2048001
 6077167          0.0241001
 6079 93          0.0095001
 6079 64          0.0576001
 6079209          0.0515001
 6079120          0.0321001
 6079119          0.5535001
 6079115          0.2726001
 6079220          0.0088001
 6079229          0.0143001
 6081203          0.3508001
 6081119          0.2015001
 6081 89          0.0669001
 6081 60          0.0950001
 6081209          0.1364001
 6081224          0.0020001
 6081223          0.1475001
 6083119          0.7650001
 6083115          0.1063001
 6083220          0.0221001
 6083120          0.1066001
 6085 55          0.0418001
 6085 60          0.0048001
 6085 89          0.0030001
 6085 85          0.0081001
 6085115          0.0741001
 6085 93          0.0163001
 6085119          0.4222001
 6085120          0.1317001
 6085167          0.0484001
 6085137          0.0777001
 6085130          0.0104001
 6085121          0.0007001
 6085229          0.0031001
 6085226          0.0002001
 6085223          0.0086001
 6085220          0.0224001
 6085209          0.0841001
 6085203          0.0420001
 6087 60          0.0608001
 6087 55          0.0020001
 6087 64          0.0005001
 6087 76          0.0002001
 6087 89          0.0564001
 6087118          0.0017001
 6087 93          0.0040001
 6087119          0.2834001
 6087172          0.0125001
 6087137          0.0018001
 6087130          0.0007001
 6087121          0.0021001
 6087177          0.0167001
 6087203          0.3956001
 6087183          0.0036001
 6087209          0.0271001
 6087223          0.1155001
 6087229          0.0155001
 6089 58          0.0006001
 6089 43          0.0003001
 6089 42          0.0014001
 6089 41          0.0014001
 6089 60          0.1226001
 6089 59          0.0038001
 6089 66          0.0146001
 6089 73          0.0002001
 6089 76          0.1623001
 6089 80          0.0008001
 6089 85          0.0008001
 6089 84          0.0999001
 6089 89          0.0007001
 6089198          0.0053001
 6089115          0.0761001
 6089 93          0.0088001
 6089130          0.0134001
 6089121          0.0795001
 6089120          0.0085001
 6089118          0.1481001
 6089196          0.0043001
 6089190          0.0386001
 6089183          0.1298001
 6089175          0.0017001
 6089172          0.0010001
 6089137          0.0330001
 6089171          0.0279001
 6089167          0.0144001
 6091 41          0.0012001
 6091 59          0.0005001
 6091 60          0.0677001
 6091 76          0.2701001
 6091 66          0.1769001
 6091 80          0.0069001
 6091 85          0.0068001
 6091 84          0.0382001
 6091118          0.0428001
 6091106          0.0003001
 6091130          0.0002001
 6091121          0.0111001
 6091171          0.2157001
 6091175          0.0568001
 6091172          0.0009001
 6091183          0.0581001
 6091190          0.0207001
 6091196          0.0170001
 6091223          0.0002001
 6091198          0.0077001
 6093 41          0.0037001
 6093 51          0.0008001
 6093 59          0.0001001
 6093 60          0.1071001
 6093 66          0.0347001
 6093 73          0.0154001
 6093 80          0.0093001
 6093 76          0.2077001
 6093 85          0.0063001
 6093 84          0.0728001
 6093121          0.0276001
 6093118          0.0648001
 6093 93          0.0007001
 6093 89          0.0017001
 6093137          0.0707001
 6093172          0.0113001
 6093171          0.0363001
 6093183          0.2335001
 6093175          0.0599001
 6093190          0.0293001
 6093196          0.0063001
 6093198          0.0001001
 6093212          0.0001001
 6095119          0.5828001
 6095115          0.4172001
 6097 60          0.1501001
 6097 55          0.0022001
 6097115          0.0190001
 6097 93          0.0191001
 6097 89          0.0627001
 6097 69          0.0009001
 6097118          0.0801001
 6097120          0.0127001
 6097119          0.1013001
 6097121          0.0458001
 6097130          0.0118001
 6097137          0.0809001
 6097162          0.0017001
 6097209          0.1394001
 6097203          0.1596001
 6097190          0.0029001
 6097172          0.0028001
 6097224          0.0020001
 6097223          0.1031001
 6097226          0.0019001
 6099 85          0.0032001
 6099 55          0.1443001
 6099167          0.0983001
 6099115          0.7542001
 6101 76          0.0066672
 6101 60          0.0185672
 6101 85          0.0282332
 6101115          0.6924332
 6101 93          0.0066002
 6101172          0.0017672
 6101167          0.0841672
 6101130          0.0320672
 6101120          0.0466332
 6101209          0.0146672
 6101229          0.0682672
 6103 55          0.0023001
 6103 41          0.0005001
 6103 59          0.0010001
 6103 60          0.1341001
 6103 66          0.0354001
 6103 76          0.1161001
 6103 84          0.0738001
 6103 80          0.0028001
 6103 93          0.0008001
 6103106          0.0023001
 6103115          0.2272001
 6103118          0.0672001
 6103121          0.0920001
 6103130          0.0313001
 6103175          0.0060001
 6103171          0.0174001
 6103167          0.0376001
 6103137          0.0018001
 6103183          0.0935001
 6103190          0.0507001
 6103196          0.0053001
 6103224          0.0008001
 6105 51          0.0021001
 6105 55          0.0011001
 6105 66          0.0001001
 6105 60          0.3167001
 6105 59          0.0002001
 6105 58          0.0001001
 6105 76          0.0477001
 6105 73          0.0092001
 6105 89          0.0303001
 6105 84          0.0426001
 6105175          0.0014001
 6105172          0.0033001
 6105171          0.0146001
 6105 93          0.0164001
 6105167          0.0018001
 6105137          0.0750001
 6105121          0.1763001
 6105118          0.1054001
 6105190          0.0306001
 6105183          0.0722001
 6105223          0.0355001
 6105209          0.0127001
 6105196          0.0040001
 6105195          0.0006001
 6107 84          0.0259001
 6107 76          0.1132001
 6107 66          0.0156001
 6107 55          0.0186001
 6107169          0.0352001
 6107175          0.2388001
 6107171          0.0625001
 6107118          0.0808001
 6107115          0.1219001
 6107121          0.0868001
 6107137          0.0115001
 6107130          0.1043001
 6107183          0.0096001
 6107196          0.0631001
 6107190          0.0073001
 6107224          0.0008001
 6107209          0.0016001
 6107203          0.0025001
 6109 41          0.0021001
 6109 49          0.0010001
 6109 59          0.0002001
 6109 55          0.0023001
 6109 60          0.0382001
 6109 66          0.1273001
 6109 76          0.1970001
 6109 80          0.0142001
 6109 84          0.1198001
 6109223          0.0012001
 6109 85          0.0034001
 6109 93          0.0008001
 6109190          0.0329001
 6109183          0.1308001
 6109203          0.0006001
 6109198          0.0012001
 6109196          0.0102001
 6109195          0.0088001
 6109106          0.0002001
 6109115          0.0266001
 6109118          0.0885001
 6109121          0.0322001
 6109120          0.0106001
 6109130          0.0538001
 6109162          0.0002001
 6109167          0.0070001
 6109175          0.0368001
 6109171          0.0518001
 6111 40          0.0065001
 6111226          0.0921001
 6111119          0.9014001
 6113130          0.0276001
 6113115          0.7526001
 6113167          0.2198001
 6115 93          0.0257001
 6115 59          0.0146001
 6115 41          0.0032001
 6115 76          0.0472001
 6115 60          0.1445001
 6115 89          0.0387001
 6115 84          0.1146001
 6115115          0.1449001
 6115121          0.0013001
 6115118          0.1637001
 6115167          0.0087001
 6115130          0.0685001
 6115183          0.1102001
 6115190          0.0296001
 6115223          0.0846001
 8001 60          0.1017004
 8001129          0.6004004
 8001 85          0.0270004
 8001229          0.0610004
 8001183          0.2100004
 8003 60          1.0000001
 8005 60          0.1017004
 8005129          0.6004004
 8005 85          0.0270004
 8005229          0.0610004
 8005183          0.2100004
 8007 60          0.1022001
 8007 75          0.0152001
 8007 76          0.0320001
 8007 85          0.1415001
 8007 79          0.0079001
 8007129          0.3291001
 8007199          0.0015001
 8007198          0.0597001
 8007183          0.1284001
 8007180          0.0481001
 8007211          0.0701001
 8007213          0.0644001
 8009 78          0.1195004
 8009198          0.8805004
 8011 60          0.0202004
 8011 76          0.0401004
 8011183          0.1829004
 8011180          0.0623004
 8011129          0.0770004
 8011 85          0.5716004
 8011198          0.0459004
 8013 60          0.1331001
 8013 75          0.0252001
 8013175          0.0288001
 8013183          0.6711001
 8013198          0.0842001
 8013213          0.0318001
 8013211          0.0258001
 8015 60          0.1756001
 8015 75          0.0490001
 8015164          0.1351001
 8015 85          0.0210001
 8015183          0.0096001
 8015180          0.1231001
 8015175          0.3601001
 8015173          0.0488001
 8015213          0.0670001
 8015198          0.0107001
 8017 76          0.0401004
 8017 60          0.0202004
 8017183          0.1829004
 8017180          0.0623004
 8017129          0.0770004
 8017 85          0.5716004
 8017198          0.0459004
 8019 60          0.1923001
 8019 75          0.0474001
 8019213          0.1555001
 8019198          0.0429001
 8019164          0.0009001
 8019 85          0.0063001
 8019173          0.0023001
 8019183          0.1072001
 8019175          0.4452001
 8021 76          0.0110001
 8021 60          0.0433001
 8021 85          0.0095001
 8021183          0.0552001
 8021180          0.3338001
 8021198          0.5022001
 8021211          0.0448001
 8023 60          0.1707001
 8023 75          0.0099001
 8023 67          0.0053001
 8023 76          0.0707001
 8023 85          0.0351001
 8023164          0.0211001
 8023173          0.0194001
 8023175          0.0800001
 8023180          0.1386001
 8023198          0.2411001
 8023183          0.0321001
 8023213          0.1690001
 8023211          0.0056001
 8023229          0.0012001
 8025 60          0.0202004
 8025 85          0.5716004
 8025 76          0.0401004
 8025129          0.0770004
 8025183          0.1829004
 8025180          0.0623004
 8025198          0.0459004
 8027 60          0.1057001
 8027 75          0.0074001
 8027 76          0.1052001
 8027 85          0.0085001
 8027129          0.2180001
 8027183          0.1793001
 8027180          0.2221001
 8027213          0.1007001
 8027198          0.0532001
 8029198          0.2703001
 8029180          0.0782001
 8029129          0.1804001
 8029 85          0.3629001
 8029211          0.0930001
 8029213          0.0153001
 8031 60          0.1017004
 8031 85          0.0270004
 8031129          0.6004004
 8031183          0.2100004
 8031229          0.0610004
 8033129          0.2296001
 8033 85          0.2356001
 8033 79          0.0758001
 8033 60          0.0568001
 8033183          0.1568001
 8033180          0.0550001
 8033198          0.1331001
 8033211          0.0574001
 8035 60          0.1017001
 8035229          0.0610001
 8035183          0.2100001
 8035129          0.6004001
 8035 85          0.0270001
 8037 60          0.0877001
 8037 85          0.0460001
 8037 75          0.1793001
 8037198          0.3396001
 8037180          0.0172001
 8037175          0.1562001
 8037129          0.1150001
 8037213          0.0591001
 8039183          1.0000001
 8041 76          0.0076001
 8041 60          0.0946001
 8041 85          0.0195001
 8041129          0.3751001
 8041173          0.0018001
 8041180          0.0564001
 8041198          0.0011001
 8041183          0.4303001
 8041199          0.0033001
 8041211          0.0048001
 8041213          0.0055001
 8043 60          0.1440001
 8043 75          0.0010001
 8043 76          0.0196001
 8043173          0.0367001
 8043164          0.0164001
 8043129          0.1068001
 8043 85          0.2261001
 8043175          0.0013001
 8043180          0.1777001
 8043183          0.0955001
 8043198          0.1207001
 8043211          0.0008001
 8043213          0.0533001
 8045129          0.1196001
 8045 85          0.0756001
 8045 75          0.0509001
 8045 60          0.2609001
 8045180          0.0223001
 8045147          0.0644001
 8045199          0.0114001
 8045198          0.3949001
 8047198          0.2001001
 8047183          0.1544001
 8047175          0.4726001
 8047173          0.0176001
 8047 85          0.0341001
 8047 60          0.1213001
 8049 75          0.0356001
 8049 60          0.0305001
 8049175          0.6536001
 8049173          0.0007001
 8049213          0.0034001
 8049198          0.2762001
 8051 60          0.1413001
 8051 41          0.0022001
 8051129          0.2324001
 8051106          0.0021001
 8051 85          0.0067001
 8051 75          0.1123001
 8051173          0.0006001
 8051183          0.0274001
 8051175          0.0673001
 8051199          0.0017001
 8051198          0.2651001
 8051211          0.0168001
 8051213          0.1241001
 8053 60          0.0483001
 8053 75          0.1005001
 8053 85          0.0476001
 8053 76          0.0003001
 8053211          0.0128001
 8053129          0.0899001
 8053198          0.2358001
 8053183          0.0270001
 8053213          0.4378001
 8055 69          0.0001001
 8055 60          0.0342001
 8055 75          0.0002001
 8055 76          0.0487001
 8055 85          0.0635001
 8055100          0.0005001
 8055129          0.2734001
 8055164          0.0006001
 8055173          0.0045001
 8055175          0.0362001
 8055183          0.1747001
 8055180          0.3098001
 8055213          0.0014001
 8055198          0.0520001
 8057 75          0.0782001
 8057 60          0.0028001
 8057 76          0.0028001
 8057173          0.0130001
 8057175          0.3688001
 8057211          0.0025001
 8057198          0.4822001
 8057213          0.0497001
 8059 46          0.0030001
 8059 60          0.2650001
 8059129          0.1203001
 8059 85          0.0033001
 8059175          0.1191001
 8059211          0.0341001
 8059198          0.0314001
 8059183          0.4238001
 8061 60          0.0202004
 8061 85          0.5716004
 8061 76          0.0401004
 8061180          0.0623004
 8061129          0.0770004
 8061198          0.0459004
 8061183          0.1829004
 8063 76          0.0401004
 8063 60          0.0202004
 8063 85          0.5716004
 8063180          0.0623004
 8063129          0.0770004
 8063198          0.0459004
 8063183          0.1829004
 8065 60          0.0161001
 8065 75          0.0071001
 8065198          0.1317001
 8065183          0.0234001
 8065175          0.6744001
 8065173          0.0154001
 8065213          0.1146001
 8065211          0.0172001
 8067173          0.0005001
 8067129          0.1328001
 8067 85          0.3244001
 8067 76          0.0399001
 8067 75          0.0012001
 8067 60          0.0632001
 8067180          0.1075001
 8067183          0.2555001
 8067198          0.0694001
 8067213          0.0057001
 8069 60          0.2158001
 8069 75          0.0040001
 8069183          0.5067001
 8069175          0.1584001
 8069173          0.0026001
 8069 85          0.0368001
 8069198          0.0704001
 8069213          0.0027001
 8069211          0.0024001
 8071 76          0.0112001
 8071 60          0.0496001
 8071 75          0.0264001
 8071180          0.1068001
 8071173          0.0062001
 8071129          0.2054001
 8071 85          0.3496001
 8071198          0.0083001
 8071183          0.1619001
 8071201          0.0178001
 8071211          0.0002001
 8071213          0.0565001
 8073 60          0.0202004
 8073 85          0.5716004
 8073 76          0.0401004
 8073129          0.0770004
 8073180          0.0623004
 8073198          0.0459004
 8073183          0.1829004
 8075183          0.9497004
 8075 85          0.0503004
 8077 85          0.2724001
 8077 60          0.0283001
 8077198          0.2676001
 8077183          0.0189001
 8077180          0.1469001
 8077129          0.2658001
 8079 85          0.0509002
 8079 76          0.0456502
 8079 75          0.0502502
 8079 60          0.0834502
 8079129          0.0449502
 8079180          0.3149002
 8079183          0.0215502
 8079211          0.0064002
 8079198          0.1630002
 8079213          0.2189002
 8081 75          0.0253001
 8081 85          0.6091001
 8081173          0.0074001
 8081129          0.0122001
 8081180          0.0128001
 8081175          0.1308001
 8081183          0.0736001
 8081198          0.1287001
 8083 41          0.0042001
 8083211          0.0363001
 8083 85          0.5527001
 8083129          0.1857001
 8083180          0.1734001
 8083198          0.0079001
 8083183          0.0398001
 8085 75          0.0232001
 8085 85          0.0844001
 8085129          0.3520001
 8085180          0.1940001
 8085183          0.0906001
 8085213          0.0359001
 8085198          0.2087001
 8085229          0.0113001
 8087 85          0.0503004
 8087183          0.9497004
 8089 60          0.0202004
 8089 85          0.5716004
 8089 76          0.0401004
 8089129          0.0770004
 8089183          0.1829004
 8089180          0.0623004
 8089198          0.0459004
 8091 85          0.0140001
 8091129          0.3249001
 8091180          0.0511001
 8091198          0.6099001
 8093 60          0.0914001
 8093 76          0.0027001
 8093 75          0.0073001
 8093173          0.0257001
 8093164          0.0316001
 8093211          0.0262001
 8093198          0.3955001
 8093183          0.2344001
 8093175          0.0456001
 8093213          0.1396001
 8095 63          0.0187004
 8095 43          0.0065004
 8095198          0.9748004
 8097 60          0.0696001
 8097 75          0.2082001
 8097 76          0.0178001
 8097213          0.0350001
 8097198          0.6584001
 8097129          0.0110001
 8099 43          0.6838004
 8099 85          0.3162004
 8101 60          0.0202001
 8101 76          0.0401001
 8101129          0.0770001
 8101 85          0.5716001
 8101198          0.0459001
 8101183          0.1829001
 8101180          0.0623001
 8103 60          0.2836001
 8103 75          0.0176001
 8103 85          0.1470001
 8103 76          0.0447001
 8103211          0.0079001
 8103198          0.1505001
 8103180          0.1420001
 8103129          0.2067001
 8105 60          0.1186001
 8105 76          0.0910001
 8105180          0.6298001
 8105 85          0.0542001
 8105183          0.0161001
 8105198          0.0902001
 8107 60          0.0164001
 8107 75          0.0227001
 8107129          0.2752001
 8107 76          0.0176001
 8107175          0.1087001
 8107183          0.0006001
 8107198          0.5522001
 8107199          0.0024001
 8107211          0.0017001
 8107213          0.0025001
 8109173          0.0161001
 8109164          0.0029001
 8109 85          0.2165001
 8109 60          0.2187001
 8109175          0.0369001
 8109180          0.1480001
 8109183          0.0316001
 8109198          0.2300001
 8109211          0.0039001
 8109213          0.0955001
 8111173          0.0235001
 8111 76          0.0214001
 8111 75          0.1749001
 8111 60          0.1214001
 8111213          0.4806001
 8111198          0.1782001
 8113 85          0.1263001
 8113 60          0.1758001
 8113180          0.0758001
 8113129          0.2913001
 8113213          0.0050001
 8113199          0.0009001
 8113198          0.2084001
 8113183          0.1165001
 8115 63          0.0187004
 8115 43          0.0065004
 8115198          0.9748004
 8117 60          0.0083001
 8117213          0.5345001
 8117198          0.0382001
 8117175          0.3066001
 8117 75          0.1124001
 8119100          0.0058001
 8119 85          0.0160001
 8119 76          0.0033001
 8119 60          0.2546001
 8119164          0.0251001
 8119180          0.0001001
 8119173          0.0638001
 8119198          0.3241001
 8119183          0.2830001
 8119211          0.0034001
 8119213          0.0207001
 8121 85          0.0503004
 8121183          0.9497004
 8123183          0.9497004
 8123 85          0.0503004
 8125198          0.9748004
 8125 63          0.0187004
 8125 43          0.0065004
 9001 42          0.0066001
 9001 43          0.0949001
 9001 46          0.0850001
 9001 45          0.0755001
 9001 51          0.0180001
 9001 59          0.0140001
 9001 61          0.0651001
 9001 63          0.0014001
 9001 80          0.0517001
 9001 81          0.0623001
 9001230          0.0313001
 9001 83          0.0064001
 9001 85          0.0015001
 9001104          0.0338001
 9001 99          0.1442001
 9001135          0.1515001
 9001122          0.0297001
 9001113          0.0104001
 9001110          0.0002001
 9001141          0.0229001
 9001148          0.0026001
 9001153          0.0322001
 9001198          0.0113001
 9001168          0.0012001
 9001199          0.0327001
 9001201          0.0038001
 9001202          0.0034001
 9001226          0.0030001
 9001204          0.0033001
 9003 46          0.0639001
 9003 43          0.0258001
 9003 45          0.0227001
 9003 44          0.0012001
 9003 59          0.0052001
 9003 51          0.0095001
 9003 63          0.0054001
 9003 61          0.0163001
 9003 81          0.0444001
 9003 80          0.0402001
 9003 99          0.2621001
 9003 83          0.0029001
 9003104          0.0259001
 9003113          0.0924001
 9003110          0.0053001
 9003135          0.0970001
 9003122          0.0128001
 9003139          0.0027001
 9003141          0.0462001
 9003184          0.0152001
 9003181          0.0012001
 9003168          0.0508001
 9003153          0.0374001
 9003227          0.0022001
 9003226          0.0012001
 9003220          0.0072001
 9003204          0.0060001
 9003202          0.0185001
 9003201          0.0128001
 9003199          0.0351001
 9003198          0.0094001
 9003229          0.0167001
 9003230          0.0043001
 9005 42          0.0020001
 9005199          0.0241001
 9005204          0.0186001
 9005202          0.0111001
 9005230          0.0006001
 9005226          0.0035001
 9005220          0.0015001
 9005214          0.0229001
 9005 44          0.0017001
 9005 43          0.0341001
 9005 45          0.0380001
 9005 61          0.0204001
 9005 59          0.0053001
 9005 51          0.0101001
 9005 46          0.0687001
 9005 63          0.0045001
 9005 81          0.0621001
 9005 80          0.0975001
 9005 83          0.0024001
 9005 85          0.0093001
 9005 99          0.1712001
 9005113          0.0320001
 9005112          0.0041001
