#GRID	M_08_99NASH	1000000.000000	-536000.000000	8000.000000	8000.000000	46	42	1	LAMBERT	meters	30.000000	60.000000	-100.000000	-100.000000	40.000000

#############COPY OF THE INPUT FILE############################
##Input file for srgmerge that merges two surrogates

#OUTFILE=output\merged_surrogates.txt

#XREFFILE=data\srg_xref.txt

#OUTSRG=Population;1*{data\srg_nash_ref.txt|Population}

#OUTSRG=Housing;1*{data\srg_nash_ref.txt|Housing}

#OUTSRG=Half Pop Half Housing; 0.5*({data\srg_nash_ref.txt|Population}) + 0.5*({data\srg_nash_ref.txt|Housing})

#############END OF INPUT FILE###############################
#SRGDESC=7, Population
#SRGDESC=8, Housing
#SRGDESC=300, Half Pop Half Housing
7	47049	39	33	0.048365
7	47049	39	34	0.108255
7	47049	39	35	0.135946
7	47049	39	36	0.021491
7	47049	39	37	0.002845
7	47049	40	31	0.024761
7	47049	40	32	0.037064
7	47049	40	33	0.047199
7	47049	40	34	0.111879
7	47049	40	35	0.090179
7	47049	40	36	0.022613
7	47049	40	37	0.001358
7	47049	41	33	0.012838
7	47049	41	34	0.043645
7	47049	41	35	0.032994
7	47049	41	36	0.016984
7	47049	42	34	0.004817
7	47049	42	35	0.015711
7	47049	42	36	0.000903
7	47051	27	14	0.000624
7	47051	27	15	0.004673
7	47051	27	16	0.002478
7	47051	28	13	0.019722
7	47051	28	14	0.034405
7	47051	28	15	0.029601
7	47051	28	16	0.035663
7	47051	28	17	0.077731
7	47051	28	18	0.003450
7	47051	29	13	0.009925
7	47051	29	14	0.014924
7	47051	29	15	0.041602
7	47051	29	16	0.148743
7	47051	29	17	0.091476
7	47051	29	18	0.016241
7	47051	30	13	0.006677
7	47051	30	14	0.013412
7	47051	30	15	0.062051
7	47051	30	16	0.152179
7	47051	30	17	0.044459
7	47051	30	18	0.012692
7	47051	31	13	0.001707
7	47051	31	14	0.005375
7	47051	31	15	0.027232
7	47051	31	16	0.072024
7	47051	31	17	0.022400
7	47051	31	18	0.001375
7	47051	32	13	0.000684
7	47051	32	14	0.004335
7	47051	32	15	0.007216
7	47051	32	16	0.026666
7	47051	32	17	0.007745
7	47051	33	13	0.000048
7	47051	33	14	0.000461
7	47051	33	15	0.000004
7	47055	17	13	0.000850
7	47055	17	14	0.006490
7	47055	17	15	0.008402
7	47055	17	16	0.010028
7	47055	17	17	0.005503
7	47055	18	11	0.010897
7	47055	18	12	0.029328
7	47055	18	13	0.030956
7	47055	18	14	0.044415
7	47055	18	15	0.024342
7	47055	18	16	0.020737
7	47055	18	17	0.016312
7	47055	19	11	0.007943
7	47055	19	12	0.027856
7	47055	19	13	0.032838
7	47055	19	14	0.230169
7	47055	19	15	0.048109
7	47055	19	16	0.025723
7	47055	19	17	0.016307
7	47055	20	11	0.002748
7	47055	20	12	0.024538
7	47055	20	13	0.029911
7	47055	20	14	0.099057
7	47055	20	15	0.042071
7	47055	20	16	0.026825
7	47055	20	17	0.011783
7	47055	21	11	0.000153
7	47055	21	12	0.037208
7	47055	21	13	0.029802
7	47055	21	14	0.027035
7	47055	21	15	0.021712
7	47055	21	16	0.007666
7	47055	22	12	0.023934
7	47055	22	13	0.013507
7	47055	22	14	0.004092
7	47055	22	15	0.000755
7	47061	31	17	0.000392
7	47061	31	18	0.000458
7	47061	31	19	0.002141
7	47061	31	20	0.006940
7	47061	31	21	0.001344
7	47061	32	17	0.062043
7	47061	32	18	0.035283
7	47061	32	19	0.035500
7	47061	32	20	0.038156
7	47061	32	21	0.005686
7	47061	33	17	0.117646
7	47061	33	18	0.139764
7	47061	33	19	0.052358
7	47061	33	20	0.035397
7	47061	33	21	0.014479
7	47061	34	17	0.046520
7	47061	34	18	0.074836
7	47061	34	19	0.087468
7	47061	34	20	0.056169
7	47061	34	21	0.019782
7	47061	35	18	0.010620
7	47061	35	19	0.077605
7	47061	35	20	0.054294
7	47061	35	21	0.007714
7	47061	36	19	0.009782
7	47061	36	20	0.007625
7	47065	37	14	0.000601
7	47065	37	15	0.000054
7	47065	38	14	0.003599
7	47065	38	15	0.023993
7	47065	38	16	0.043540
7	47065	38	17	0.021510
7	47065	38	18	0.000757
7	47065	38	19	0.000025
7	47065	39	14	0.000389
7	47065	39	15	0.185942
7	47065	39	16	0.127799
7	47065	39	17	0.076314
7	47065	39	18	0.021007
7	47065	39	19	0.003742
7	47065	39	20	0.001438
7	47065	39	21	0.000546
7	47065	40	15	0.114036
7	47065	40	16	0.077566
7	47065	40	17	0.051586
7	47065	40	18	0.047295
7	47065	40	19	0.017303
7	47065	40	20	0.007386
7	47065	40	21	0.002417
7	47065	41	15	0.043368
7	47065	41	16	0.050925
7	47065	41	17	0.019345
7	47065	41	18	0.017777
7	47065	41	19	0.005637
7	47065	41	20	0.004868
7	47065	41	21	0.000852
7	47065	42	15	0.005059
7	47065	42	16	0.015397
7	47065	42	17	0.002396
7	47065	42	18	0.001972
7	47065	42	19	0.002732
7	47065	42	20	0.000703
7	47065	43	15	0.000023
7	47065	43	16	0.000099
7	47071	4	13	0.000839
7	47071	4	14	0.002397
7	47071	4	15	0.001191
7	47071	5	9	0.007957
7	47071	5	10	0.020164
7	47071	5	11	0.025088
7	47071	5	12	0.074386
7	47071	5	13	0.040429
7	47071	5	14	0.025572
7	47071	5	15	0.011500
7	47071	6	9	0.010111
7	47071	6	10	0.040021
7	47071	6	11	0.046924
7	47071	6	12	0.255719
7	47071	6	13	0.108155
7	47071	6	14	0.022789
7	47071	6	15	0.008857
7	47071	7	9	0.006198
7	47071	7	10	0.043174
7	47071	7	11	0.029769
7	47071	7	12	0.023229
7	47071	7	13	0.018810
7	47071	7	14	0.017143
7	47071	7	15	0.005810
7	47071	8	10	0.018824
7	47071	8	11	0.023592
7	47071	8	12	0.022644
7	47071	8	13	0.020687
7	47071	8	14	0.014883
7	47071	8	15	0.007019
7	47071	9	10	0.012245
7	47071	9	11	0.014677
7	47071	9	12	0.010498
7	47071	9	13	0.007431
7	47071	9	14	0.001271
7	47077	1	17	0.007025
7	47077	1	18	0.019999
7	47077	1	19	0.025299
7	47077	1	20	0.005763
7	47077	2	16	0.007098
7	47077	2	17	0.029287
7	47077	2	18	0.050373
7	47077	2	19	0.031238
7	47077	2	20	0.016023
7	47077	3	16	0.028336
7	47077	3	17	0.050364
7	47077	3	18	0.162956
7	47077	3	19	0.054292
7	47077	3	20	0.017719
7	47077	4	15	0.006167
7	47077	4	16	0.027538
7	47077	4	17	0.052506
7	47077	4	18	0.144252
7	47077	4	19	0.060910
7	47077	4	20	0.020673
7	47077	5	15	0.023031
7	47077	5	16	0.034634
7	47077	5	17	0.035860
7	47077	5	18	0.026145
7	47077	5	19	0.023881
7	47077	5	20	0.023013
7	47077	6	15	0.000720
7	47077	6	17	0.004085
7	47077	6	18	0.006836
7	47077	6	19	0.003179
7	47077	6	20	0.000799
7	47079	1	24	0.000941
7	47079	1	25	0.010598
7	47079	1	26	0.011824
7	47079	1	27	0.012629
7	47079	1	28	0.012581
7	47079	1	29	0.009816
7	47079	2	24	0.000176
7	47079	2	25	0.021258
7	47079	2	26	0.028024
7	47079	2	27	0.034344
7	47079	2	28	0.023154
7	47079	2	29	0.015820
7	47079	3	25	0.020061
7	47079	3	26	0.075406
7	47079	3	27	0.323823
7	47079	3	28	0.038927
7	47079	3	29	0.029991
7	47079	3	30	0.000160
7	47079	4	25	0.012892
7	47079	4	26	0.035349
7	47079	4	27	0.076554
7	47079	4	28	0.030326
7	47079	4	29	0.020567
7	47079	4	30	0.002306
7	47079	5	24	0.000002
7	47079	5	25	0.005936
7	47079	5	26	0.021694
7	47079	5	27	0.029623
7	47079	5	28	0.030351
7	47079	5	29	0.031954
7	47079	5	30	0.007614
7	47079	6	26	0.000278
7	47079	6	27	0.001089
7	47079	6	28	0.016106
7	47079	6	29	0.007654
7	47079	6	30	0.000170
7	47081	10	22	0.000063
7	47081	11	19	0.010457
7	47081	11	20	0.013062
7	47081	11	21	0.011319
7	47081	11	22	0.012244
7	47081	11	23	0.003189
7	47081	12	19	0.011711
7	47081	12	20	0.013613
7	47081	12	21	0.012691
7	47081	12	22	0.014526
7	47081	12	23	0.010604
7	47081	12	24	0.001403
7	47081	13	19	0.008656
7	47081	13	20	0.016088
7	47081	13	21	0.084573
7	47081	13	22	0.063117
7	47081	13	23	0.032484
7	47081	13	24	0.011908
7	47081	14	19	0.007722
7	47081	14	20	0.019193
7	47081	14	21	0.087658
7	47081	14	22	0.077200
7	47081	14	23	0.072898
7	47081	14	24	0.061616
7	47081	15	19	0.000066
7	47081	15	20	0.013106
7	47081	15	21	0.034037
7	47081	15	22	0.033126
7	47081	15	23	0.087835
7	47081	15	24	0.073683
7	47081	16	20	0.000894
7	47081	16	21	0.012477
7	47081	16	22	0.014234
7	47081	16	23	0.042294
7	47081	16	24	0.030254
7	47083	7	27	0.018380
7	47083	7	28	0.017651
7	47083	8	27	0.044636
7	47083	8	28	0.046402
7	47083	9	27	0.126848
7	47083	9	28	0.217445
7	47083	9	29	0.003369
7	47083	10	26	0.000136
7	47083	10	27	0.095796
7	47083	10	28	0.150673
7	47083	10	29	0.037738
7	47083	11	26	0.001988
7	47083	11	27	0.073545
7	47083	11	28	0.112315
7	47083	11	29	0.013157
7	47083	12	27	0.013100
7	47083	12	28	0.026287
7	47083	12	29	0.000533
7	47085	7	22	0.001970
7	47085	7	23	0.073739
7	47085	7	24	0.026443
7	47085	7	25	0.000081
7	47085	7	26	0.003185
7	47085	7	27	0.000489
7	47085	8	21	0.002945
7	47085	8	22	0.007577
7	47085	8	23	0.045420
7	47085	8	24	0.060956
7	47085	8	25	0.029062
7	47085	8	26	0.019104
7	47085	8	27	0.001833
7	47085	9	21	0.007052
7	47085	9	22	0.014628
7	47085	9	23	0.014628
7	47085	9	24	0.057147
7	47085	9	25	0.172465
7	47085	9	26	0.021236
7	47085	9	27	0.006330
7	47085	10	21	0.001111
7	47085	10	22	0.014544
7	47085	10	23	0.014481
7	47085	10	24	0.020369
7	47085	10	25	0.110362
7	47085	10	26	0.035317
7	47085	10	27	0.004786
7	47085	11	22	0.000071
7	47085	11	23	0.010660
7	47085	11	24	0.021340
7	47085	11	25	0.103659
7	47085	11	26	0.043615
7	47085	11	27	0.000758
7	47085	12	23	0.002003
7	47085	12	24	0.014867
7	47085	12	25	0.026640
7	47085	12	26	0.009128
7	47087	30	30	0.000244
7	47087	30	31	0.026312
7	47087	30	32	0.030385
7	47087	30	33	0.029250
7	47087	30	34	0.013568
7	47087	31	30	0.003963
7	47087	31	31	0.048313
7	47087	31	32	0.080764
7	47087	31	33	0.055578
7	47087	31	34	0.019576
7	47087	32	30	0.012079
7	47087	32	31	0.112853
7	47087	32	32	0.158218
7	47087	32	33	0.075039
7	47087	32	34	0.021270
7	47087	33	30	0.000107
7	47087	33	31	0.106551
7	47087	33	32	0.130914
7	47087	33	33	0.065717
7	47087	33	34	0.003974
7	47087	34	31	0.000455
7	47087	34	32	0.004867
7	47099	13	10	0.000079
7	47099	13	11	0.001598
7	47099	13	12	0.000592
7	47099	13	13	0.000859
7	47099	13	14	0.003953
7	47099	13	15	0.005299
7	47099	13	16	0.002428
7	47099	14	10	0.000211
7	47099	14	11	0.031578
7	47099	14	12	0.010612
7	47099	14	13	0.009611
7	47099	14	14	0.015625
7	47099	14	15	0.013621
7	47099	14	16	0.011282
7	47099	14	17	0.002681
7	47099	15	11	0.028733
7	47099	15	12	0.053144
7	47099	15	13	0.032986
7	47099	15	14	0.048057
7	47099	15	15	0.029899
7	47099	15	16	0.030777
7	47099	15	17	0.014744
7	47099	16	11	0.015665
7	47099	16	12	0.024648
7	47099	16	13	0.034721
7	47099	16	14	0.272180
7	47099	16	15	0.060794
7	47099	16	16	0.036191
7	47099	16	17	0.014989
7	47099	17	11	0.010196
7	47099	17	12	0.020471
7	47099	17	13	0.036275
7	47099	17	14	0.060803
7	47099	17	15	0.032357
7	47099	17	16	0.018898
7	47099	17	17	0.006881
7	47099	18	11	0.001526
7	47099	18	12	0.002146
7	47099	18	13	0.002891
7	47101	11	17	0.005282
7	47101	11	18	0.000742
7	47101	12	16	0.004567
7	47101	12	17	0.051326
7	47101	12	18	0.063888
7	47101	12	19	0.024442
7	47101	13	16	0.029110
7	47101	13	17	0.081740
7	47101	13	18	0.450164
7	47101	13	19	0.039086
7	47101	14	16	0.011913
7	47101	14	17	0.045010
7	47101	14	18	0.043265
7	47101	14	19	0.029377
7	47101	15	17	0.022920
7	47101	15	18	0.041424
7	47101	15	19	0.024431
7	47101	15	20	0.003808
7	47101	16	17	0.012491
7	47101	16	18	0.015016
7	47103	21	15	0.000026
7	47103	22	12	0.013942
7	47103	22	13	0.017097
7	47103	22	14	0.013180
7	47103	22	15	0.012546
7	47103	22	16	0.000006
7	47103	23	12	0.019997
7	47103	23	13	0.028192
7	47103	23	14	0.020786
7	47103	23	15	0.019051
7	47103	23	16	0.012870
7	47103	24	12	0.019870
7	47103	24	13	0.045957
7	47103	24	14	0.145702
7	47103	24	15	0.051952
7	47103	24	16	0.020513
7	47103	24	17	0.011034
7	47103	25	12	0.033112
7	47103	25	13	0.135435
7	47103	25	14	0.109314
7	47103	25	15	0.046343
7	47103	25	16	0.017495
7	47103	25	17	0.001114
7	47103	26	12	0.010204
7	47103	26	13	0.060149
7	47103	26	14	0.041765
7	47103	26	15	0.012994
7	47103	26	16	0.006902
7	47103	27	12	0.000911
7	47103	27	13	0.036245
7	47103	27	14	0.027386
7	47103	27	15	0.002550
7	47103	28	13	0.005076
7	47103	28	14	0.000284
7	47105	45	25	0.002695
7	47105	46	25	0.007812
7	47105	46	26	0.012643
7	47105	46	27	0.001062
7	47107	43	20	0.003889
7	47107	43	21	0.010485
7	47107	43	22	0.003562
7	47107	44	19	0.000700
7	47107	44	20	0.015849
7	47107	44	21	0.027502
7	47107	44	22	0.028491
7	47107	44	23	0.020372
7	47107	44	24	0.006002
7	47107	44	25	0.000001
7	47107	45	19	0.001708
7	47107	45	20	0.025530
7	47107	45	21	0.043982
7	47107	45	22	0.234725
7	47107	45	23	0.055489
7	47107	45	24	0.029055
7	47107	45	25	0.007870
7	47107	46	20	0.043998
7	47107	46	21	0.088535
7	47107	46	22	0.138390
7	47107	46	23	0.049245
7	47107	46	24	0.027967
7	47107	46	25	0.001628
7	47109	1	8	0.000440
7	47109	1	9	0.017589
7	47109	1	10	0.015915
